25,24,time,mNr
14.139608,0.244512,1731489946886800,20
18.627743,0.0,1731489946887200,20
0.278026,0.529776,1731489946887600,20
2.462516,-0.774288,1731489946888000,20
0.19859,0.081504,1731489946888400,20
1.19154,-2.078352,1731489946888800,20
0.079436,-0.855792,1731489946889200,20
0.278026,-2.322864,1731489946889600,20
-0.59577,-1.83384,1731489946890000,20
-2.025618,-13.733424,1731489946890400,20
-0.357462,-4.48272,1731489946890800,20
-1.231258,-0.61128,1731489946891200,20
-1.270976,-0.855792,1731489946891600,20
-1.469566,-0.448272,1731489946892000,20
-0.158872,-0.81504,1731489946892400,20
-1.429848,-0.285264,1731489946892800,20
-7.14924,0.774288,1731489946893200,20
-22.122927,3.504672,1731489946893600,20
-11.160758,0.489024,1731489946894000,20
1.827028,0.692784,1731489946894400,20
-2.621388,0.733536,1731489946894800,20
-0.79436,0.285264,1731489946895200,20
-2.065336,2.119104,1731489946895600,20
0.079436,0.774288,1731489946896000,20
0.953232,18.3384,1731489946896400,20
0.357462,25.755264,1731489946896800,20
-0.476616,5.338512,1731489946897200,20
0.357462,1.711584,1731489946897600,20
-0.039718,1.874592,1731489946898000,20
1.310694,0.896544,1731489946898400,20
1.19154,1.711584,1731489946898800,20
1.9859,1.181808,1731489946899200,20
3.9718,0.040752,1731489946899600,20
16.443253,-1.548576,1731489946900000,20
12.074272,-0.40752,1731489946900400,20
-1.032668,0.774288,1731489946900800,20
2.859696,-0.692784,1731489946901200,20
0.635488,0.163008,1731489946901600,20
1.469566,-0.937296,1731489946902000,20
0.714924,-0.529776,1731489946902400,20
0.59577,-1.63008,1731489946902800,20
-1.747592,-5.70528,1731489946903200,20
-3.217158,-14.996736,1731489946903600,20
-0.278026,-1.63008,1731489946904000,20
-1.19154,-2.078352,1731489946904400,20
0.317744,-0.285264,1731489946904800,20
-1.747592,-1.874592,1731489946905200,20
-0.834078,-0.61128,1731489946905600,20
-2.502234,-0.896544,1731489946906000,20
-12.550888,2.689632,1731489946906400,20
-23.115875,2.85264,1731489946906800,20
-4.96475,0.733536,1731489946907200,20
-1.39013,0.366768,1731489946907600,20
-1.072386,0.652032,1731489946908000,20
-1.112104,1.752336,1731489946908400,20
-0.675206,0.855792,1731489946908800,20
-0.357462,8.231904,1731489946909200,20
0.79436,23.187887,1731489946909600,20
-0.556052,23.02488,1731489946910000,20
0.158872,-0.529776,1731489946910400,20
1.668156,3.708432,1731489946910800,20
0.436898,-0.937296,1731489946911200,20
1.668156,1.63008,1731489946911600,20
-0.99295,-0.896544,1731489946912000,20
2.144772,1.385568,1731489946912400,20
7.9436,-1.263312,1731489946912800,20
19.06464,0.122256,1731489946913200,20
5.639956,0.978048,1731489946913600,20
-0.675206,-0.040752,1731489946914000,20
-0.119154,0.122256,1731489946914400,20
0.158872,-1.181808,1731489946914800,20
0.556052,-0.040752,1731489946915200,20
0.278026,-0.122256,1731489946915600,20
-0.79436,-0.855792,1731489946916000,20
-1.509284,-10.147248,1731489946916400,20
-1.429848,-11.084544,1731489946916800,20
0.913514,0.652032,1731489946917200,20
-1.39013,-2.363616,1731489946917600,20
-0.436898,-0.774288,1731489946918000,20
-1.747592,-1.263312,1731489946918400,20
-0.278026,0.692784,1731489946918800,20
-4.805878,0.244512,1731489946919200,20
-17.118458,3.137904,1731489946919600,20
-20.732796,2.363616,1731489946920000,20
0.516334,0.0,1731489946920400,20
-3.57462,1.22256,1731489946920800,20
0.516334,0.570528,1731489946921200,20
-3.137722,1.181808,1731489946921600,20
-0.39718,-0.652032,1731489946922000,20
0.079436,14.629968,1731489946922400,20
1.668156,24.695711,1731489946922800,20
0.19859,14.05944,1731489946923200,20
-0.79436,-3.219408,1731489946923600,20
0.39718,3.137904,1731489946924000,20
1.112104,1.059552,1731489946924400,20
2.97885,3.341664,1731489946924800,20
1.270976,0.81504,1731489946925200,20
2.224208,1.059552,1731489946925600,20
10.843014,-1.22256,1731489946926000,20
19.144075,0.040752,1731489946926400,20
2.38308,1.263312,1731489946926800,20
2.502234,-0.733536,1731489946927200,20
0.039718,-0.774288,1731489946927600,20
0.913514,-1.83384,1731489946928000,20
0.278026,0.855792,1731489946928400,20
0.635488,-1.670832,1731489946928800,20
0.238308,-2.85264,1731489946929200,20
-1.151822,-12.347856,1731489946929600,20
-1.906464,-6.31656,1731489946930000,20
-0.278026,0.040752,1731489946930400,20
-0.476616,-0.489024,1731489946930800,20
-0.278026,-0.081504,1731489946931200,20
-1.072386,-1.589328,1731489946931600,20
-0.675206,-0.570528,1731489946932000,20
-5.044186,1.263312,1731489946932400,20
-21.24913,2.567376,1731489946932800,20
-12.749478,0.366768,1731489946933200,20
2.58167,0.0,1731489946933600,20
-2.939132,1.059552,1731489946934000,20
0.278026,0.81504,1731489946934400,20
-1.151822,0.733536,1731489946934800,20
1.429848,0.937296,1731489946935200,20
0.476616,17.93088,1731489946935600,20
0.39718,26.203535,1731489946936000,20
-0.675206,8.35416,1731489946936400,20
1.032668,-0.570528,1731489946936800,20
1.072386,1.548576,1731489946937200,20
0.834078,1.42632,1731489946937600,20
1.628438,1.263312,1731489946938000,20
1.112104,1.507824,1731489946938400,20
5.9577,0.652032,1731489946938800,20
15.807764,-1.304064,1731489946939200,20
14.29848,0.285264,1731489946939600,20
-2.263926,-0.529776,1731489946940000,20
3.058286,-0.774288,1731489946940400,20
0.675206,0.774288,1731489946940800,20
2.303644,-1.589328,1731489946941200,20
-1.032668,-0.285264,1731489946941600,20
-0.516334,-2.200608,1731489946942000,20
-0.59577,-3.993696,1731489946942400,20
-2.78026,-13.896432,1731489946942800,20
0.79436,-1.304064,1731489946943200,20
-0.953232,-1.956096,1731489946943600,20
-0.516334,-0.163008,1731489946944000,20
-1.668156,-1.0188,1731489946944400,20
0.357462,-0.529776,1731489946944800,20
-1.429848,-1.0188,1731489946945200,20
-10.406116,2.119104,1731489946945600,20
-24.545725,2.974896,1731489946946000,20
-7.74501,1.344816,1731489946946400,20
-0.119154,1.22256,1731489946946800,20
-0.99295,-0.163008,1731489946947200,20
-0.913514,0.855792,1731489946947600,20
-1.827028,1.22256,1731489946948000,20
-0.278026,5.542272,1731489946948400,20
1.827028,20.946527,1731489946948800,20
-0.119154,23.595407,1731489946949200,20
-0.119154,0.733536,1731489946949600,20
0.158872,1.996848,1731489946950000,20
0.079436,-0.489024,1731489946950400,20
1.946182,1.956096,1731489946950800,20
0.158872,-0.326016,1731489946951200,20
1.509284,1.548576,1731489946951600,20
6.235726,-0.40752,1731489946952000,20
18.548306,-1.22256,1731489946952400,20
8.420216,0.529776,1731489946952800,20
0.119154,0.937296,1731489946953200,20
1.668156,-0.774288,1731489946953600,20
0.953232,-0.448272,1731489946954000,20
1.429848,-0.489024,1731489946954400,20
0.675206,-0.40752,1731489946954800,20
1.032668,-0.937296,1731489946955200,20
-2.065336,-9.087696,1731489946955600,20
-3.137722,-12.144096,1731489946956000,20
-0.317744,0.40752,1731489946956400,20
-0.754642,-2.485872,1731489946956800,20
0.79436,-0.040752,1731489946957200,20
-1.469566,-0.529776,1731489946957600,20
-1.350412,0.040752,1731489946958000,20
-2.859696,0.570528,1731489946958400,20
-14.735378,2.934144,1731489946958800,20
-21.05054,2.0376,1731489946959200,20
-1.549002,-0.61128,1731489946959600,20
-2.939132,0.61128,1731489946960000,20
0.119154,-0.40752,1731489946960400,20
-1.9859,1.874592,1731489946960800,20
0.635488,-0.285264,1731489946961200,20
0.79436,12.307104,1731489946961600,20
1.707874,24.206688,1731489946962000,20
-0.39718,17.441856,1731489946962400,20
0.19859,-2.404368,1731489946962800,20
1.866746,3.26016,1731489946963200,20
0.754642,0.692784,1731489946963600,20
1.827028,3.015648,1731489946964000,20
0.556052,0.692784,1731489946964400,20
1.9859,2.0376,1731489946964800,20
10.962168,-0.61128,1731489946965200,20
19.104359,0.040752,1731489946965600,20
1.628438,-0.081504,1731489946966000,20
1.946182,0.529776,1731489946966400,20
0.476616,0.366768,1731489946966800,20
1.668156,-1.42632,1731489946967200,20
0.119154,-0.489024,1731489946967600,20
-0.079436,-2.282112,1731489946968000,20
-0.754642,-1.059552,1731489946968400,20
-0.635488,-12.266352,1731489946968800,20
-1.151822,-7.865136,1731489946969200,20
-0.278026,0.692784,1731489946969600,20
-2.065336,-2.322864,1731489946970000,20
-0.754642,-0.285264,1731489946970400,20
-0.635488,-1.100304,1731489946970800,20
-0.953232,0.122256,1731489946971200,20
-4.686724,-0.40752,1731489946971600,20
-20.335615,2.85264,1731489946972000,20
-16.999304,0.652032,1731489946972400,20
3.098004,-0.163008,1731489946972800,20
-2.18449,0.733536,1731489946973200,20
0.357462,0.122256,1731489946973600,20
-2.303644,1.059552,1731489946974000,20
-0.436898,0.489024,1731489946974400,20
0.675206,17.075089,1731489946974800,20
0.99295,25.225489,1731489946975200,20
-0.079436,9.57672,1731489946975600,20
-0.317744,-1.83384,1731489946976000,20
0.675206,1.63008,1731489946976400,20
1.151822,1.100304,1731489946976800,20
4.090954,2.64888,1731489946977200,20
1.310694,0.448272,1731489946977600,20
1.9859,1.141056,1731489946978000,20
13.821864,-0.122256,1731489946978400,20
16.443253,-0.122256,1731489946978800,20
0.436898,0.896544,1731489946979200,20
1.549002,0.122256,1731489946979600,20
-0.754642,0.040752,1731489946980000,20
1.19154,-2.322864,1731489946980400,20
-0.238308,-0.244512,1731489946980800,20
0.635488,-1.304064,1731489946981200,20
-0.873796,-3.626928,1731489946981600,20
-3.415748,-14.589216,1731489946982000,20
-0.238308,-2.282112,1731489946982400,20
-0.834078,-1.670832,1731489946982800,20
-0.754642,-0.855792,1731489946983200,20
-1.906464,-1.752336,1731489946983600,20
-1.747592,-0.692784,1731489946984000,20
-2.144772,-0.652032,1731489946984400,20
-9.095422,1.793088,1731489946984800,20
-23.552774,2.363616,1731489946985200,20
-9.254294,0.40752,1731489946985600,20
0.0,0.285264,1731489946986000,20
-2.18449,1.22256,1731489946986400,20
-0.317744,0.61128,1731489946986800,20
0.158872,1.467072,1731489946987200,20
0.079436,3.749184,1731489946987600,20
0.556052,20.620512,1731489946988000,20
-0.19859,24.084433,1731489946988400,20
-0.158872,3.178656,1731489946988800,20
0.99295,2.608128,1731489946989200,20
0.556052,0.122256,1731489946989600,20
0.516334,1.548576,1731489946990000,20
0.556052,0.40752,1731489946990400,20
1.78731,0.937296,1731489946990800,20
7.586138,-0.448272,1731489946991200,20
18.66746,-0.489024,1731489946991600,20
8.618806,-0.570528,1731489946992000,20
-1.707874,0.163008,1731489946992400,20
1.78731,-0.081504,1731489946992800,20
0.635488,-0.040752,1731489946993200,20
1.112104,-1.711584,1731489946993600,20
-0.158872,-0.692784,1731489946994000,20
-0.357462,-0.61128,1731489946994400,20
-0.79436,-7.702128,1731489946994800,20
-1.747592,-13.04064,1731489946995200,20
-0.436898,-0.040752,1731489946995600,20
-1.906464,-3.178656,1731489946996000,20
-0.278026,-0.244512,1731489946996400,20
-1.827028,-0.692784,1731489946996800,20
-0.357462,-0.652032,1731489946997200,20
-2.144772,-0.855792,1731489946997600,20
-15.331148,2.485872,1731489946998000,20
-23.43362,2.078352,1731489946998400,20
-2.859696,-0.163008,1731489946998800,20
-1.032668,0.937296,1731489946999200,20
0.278026,0.733536,1731489946999600,20
-2.899414,1.263312,1731489947000000,20
0.039718,0.163008,1731489947000400,20
1.032668,10.39176,1731489947000800,20
2.105054,23.350897,1731489947001200,20
-0.39718,19.683216,1731489947001600,20
-1.112104,-2.485872,1731489947002000,20
0.913514,3.015648,1731489947002400,20
1.151822,-0.733536,1731489947002800,20
2.462516,2.811888,1731489947003200,20
0.834078,-0.163008,1731489947003600,20
1.151822,0.366768,1731489947004000,20
9.33373,-1.181808,1731489947004400,20
19.422102,0.244512,1731489947004800,20
4.249826,0.163008,1731489947005200,20
0.675206,-1.22256,1731489947005600,20
-0.039718,-0.570528,1731489947006000,20
0.39718,-1.711584,1731489947006400,20
-0.754642,0.0,1731489947006800,20
0.278026,-1.059552,1731489947007200,20
0.079436,-1.304064,1731489947007600,20
-2.700824,-12.266352,1731489947008000,20
-1.747592,-8.720928,1731489947008400,20
-0.238308,0.733536,1731489947008800,20
0.119154,-1.711584,1731489947009200,20
0.635488,0.081504,1731489947009600,20
-1.231258,-1.304064,1731489947010000,20
-1.270976,0.570528,1731489947010400,20
-3.654056,-0.529776,1731489947010800,20
-18.349716,3.504672,1731489947011200,20
-18.349716,1.181808,1731489947011600,20
1.866746,-0.122256,1731489947012000,20
-2.661106,0.978048,1731489947012400,20
0.714924,0.489024,1731489947012800,20
-1.668156,2.608128,1731489947013200,20
0.476616,0.529776,1731489947013600,20
0.39718,15.730272,1731489947014000,20
-0.039718,26.08128,1731489947014400,20
-0.675206,11.899584,1731489947014800,20
0.238308,-2.608128,1731489947015200,20
1.072386,2.078352,1731489947015600,20
0.0,0.448272,1731489947016000,20
3.336312,3.178656,1731489947016400,20
0.079436,1.752336,1731489947016800,20
3.058286,1.059552,1731489947017200,20
14.258762,-0.61128,1731489947017600,20
17.515638,0.040752,1731489947018000,20
0.158872,-0.040752,1731489947018400,20
1.9859,-1.263312,1731489947018800,20
0.834078,0.40752,1731489947019200,20
1.112104,-2.363616,1731489947019600,20
-0.039718,-0.692784,1731489947020000,20
0.714924,-1.793088,1731489947020400,20
-0.913514,-1.915344,1731489947020800,20
-2.541952,-14.548464,1731489947021200,20
-0.79436,-4.971744,1731489947021600,20
-0.675206,-0.692784,1731489947022000,20
-0.278026,-0.20376,1731489947022400,20
-2.105054,-1.100304,1731489947022800,20
0.873796,-1.181808,1731489947023200,20
-1.112104,-0.692784,1731489947023600,20
-8.062754,0.855792,1731489947024000,20
-22.678978,3.015648,1731489947024400,20
-11.51822,0.937296,1731489947024800,20
2.065336,0.0,1731489947025200,20
-2.105054,0.366768,1731489947025600,20
-0.079436,0.122256,1731489947026000,20
-1.231258,2.404368,1731489947026400,20
0.238308,1.304064,1731489947026800,20
0.79436,20.865025,1731489947027200,20
0.436898,27.140833,1731489947027600,20
0.59577,4.564224,1731489947028000,20
-0.476616,1.711584,1731489947028400,20
-0.278026,0.448272,1731489947028800,20
2.343362,1.996848,1731489947029200,20
1.231258,-0.285264,1731489947029600,20
2.18449,1.100304,1731489947030000,20
4.845596,0.448272,1731489947030400,20
17.237612,-1.0188,1731489947030800,20
12.11399,0.326016,1731489947031200,20
-1.072386,0.285264,1731489947031600,20
2.740542,-0.978048,1731489947032000,20
0.19859,-0.285264,1731489947032400,20
-0.158872,-0.489024,1731489947032800,20
-0.158872,0.244512,1731489947033200,20
0.714924,-1.548576,1731489947033600,20
-0.59577,-6.275808,1731489947034000,20
-2.621388,-13.081392,1731489947034400,20
-0.635488,-0.285264,1731489947034800,20
-1.469566,-1.874592,1731489947035200,20
0.0,0.366768,1731489947035600,20
-1.072386,-1.100304,1731489947036000,20
-0.278026,0.244512,1731489947036400,20
-3.17744,-0.81504,1731489947036800,20
-12.987786,1.752336,1731489947037200,20
-23.115875,2.363616,1731489947037600,20
-3.77321,-0.285264,1731489947038000,20
-1.072386,1.0188,1731489947038400,20
-1.032668,0.285264,1731489947038800,20
-1.668156,1.507824,1731489947039200,20
-0.436898,1.670832,1731489947039600,20
1.231258,9.006192,1731489947040000,20
1.429848,23.269392,1731489947040400,20
-1.350412,21.313295,1731489947040800,20
0.516334,-0.652032,1731489947041200,20
0.714924,2.608128,1731489947041600,20
1.032668,-0.774288,1731489947042000,20
1.429848,2.608128,1731489947042400,20
-1.151822,-0.244512,1731489947042800,20
1.747592,1.589328,1731489947043200,20
8.34078,-1.467072,1731489947043600,20
19.700129,-0.692784,1731489947044000,20
5.56052,-0.366768,1731489947044400,20
0.436898,-0.20376,1731489947044800,20
0.79436,0.040752,1731489947045200,20
0.19859,-1.42632,1731489947045600,20
0.873796,-0.733536,1731489947046000,20
-0.317744,-1.548576,1731489947046400,20
-1.032668,-1.752336,1731489947046800,20
-2.105054,-10.554768,1731489947047200,20
-1.350412,-9.37296,1731489947047600,20
-0.278026,1.181808,1731489947048000,20
-0.913514,-1.711584,1731489947048400,20
-0.834078,0.163008,1731489947048800,20
-2.224208,-2.200608,1731489947049200,20
-0.476616,0.733536,1731489947049600,20
-1.906464,-0.081504,1731489947050000,20
-16.959585,2.771136,1731489947050400,20
-20.971104,1.752336,1731489947050800,20
1.19154,-0.937296,1731489947051200,20
-2.263926,0.81504,1731489947051600,20
0.556052,-0.285264,1731489947052000,20
-2.78026,1.589328,1731489947052400,20
-0.238308,-0.448272,1731489947052800,20
0.675206,15.07824,1731489947053200,20
1.628438,24.817968,1731489947053600,20
0.317744,13.814928,1731489947054000,20
-0.317744,-2.64888,1731489947054400,20
0.834078,2.893392,1731489947054800,20
1.231258,0.978048,1731489947055200,20
3.256876,2.85264,1731489947055600,20
1.350412,0.40752,1731489947056000,20
1.350412,1.263312,1731489947056400,20
11.756528,-1.385568,1731489947056800,20
18.190844,0.570528,1731489947057200,20
1.747592,0.285264,1731489947057600,20
3.57462,-1.059552,1731489947058000,20
-0.357462,0.489024,1731489947058400,20
0.754642,-2.44512,1731489947058800,20
0.238308,-0.285264,1731489947059200,20
1.270976,-1.548576,1731489947059600,20
-0.635488,-1.752336,1731489947060000,20
-3.693774,-13.570416,1731489947060400,20
-1.032668,-6.398064,1731489947060800,20
-0.754642,-0.40752,1731489947061200,20
-0.516334,-1.956096,1731489947061600,20
-0.834078,0.489024,1731489947062000,20
-0.238308,-1.059552,1731489947062400,20
-1.747592,-0.692784,1731489947062800,20
-7.387548,1.467072,1731489947063200,20
-21.805182,2.85264,1731489947063600,20
-11.557938,1.548576,1731489947064000,20
1.946182,-0.040752,1731489947064400,20
-3.495184,0.529776,1731489947064800,20
-0.039718,0.733536,1731489947065200,20
-0.635488,1.548576,1731489947065600,20
1.112104,0.855792,1731489947066000,20
0.516334,18.460655,1731489947066400,20
-0.516334,25.429249,1731489947066800,20
-0.158872,6.72408,1731489947067200,20
1.628438,0.122256,1731489947067600,20
1.310694,0.570528,1731489947068000,20
1.469566,1.344816,1731489947068400,20
0.357462,1.793088,1731489947068800,20
2.065336,2.119104,1731489947069200,20
5.719392,0.489024,1731489947069600,20
17.515638,-1.63008,1731489947070000,20
12.948068,0.040752,1731489947070400,20
-1.827028,0.081504,1731489947070800,20
2.343362,-0.122256,1731489947071200,20
0.079436,0.733536,1731489947071600,20
1.707874,-1.956096,1731489947072000,20
0.39718,-0.692784,1731489947072400,20
0.039718,-2.119104,1731489947072800,20
-0.913514,-4.808736,1731489947073200,20
-2.58167,-14.222448,1731489947073600,20
0.675206,-1.548576,1731489947074000,20
-1.668156,-2.119104,1731489947074400,20
-0.79436,-0.40752,1731489947074800,20
-1.270976,-1.874592,1731489947075200,20
0.39718,-0.570528,1731489947075600,20
-1.231258,-0.774288,1731489947076000,20
-10.92245,2.078352,1731489947076400,20
-24.22798,2.119104,1731489947076800,20
-5.838546,0.489024,1731489947077200,20
-0.079436,0.733536,1731489947077600,20
-0.19859,1.059552,1731489947078000,20
-0.635488,0.448272,1731489947078400,20
-1.747592,0.366768,1731489947078800,20
-0.357462,7.050096,1731489947079200,20
1.78731,21.883823,1731489947079600,20
-0.158872,23.350897,1731489947080000,20
-0.238308,0.61128,1731489947080400,20
0.59577,2.85264,1731489947080800,20
0.556052,0.244512,1731489947081200,20
1.58872,2.322864,1731489947081600,20
1.231258,-0.163008,1731489947082000,20
1.19154,0.855792,1731489947082400,20
6.672624,-1.507824,1731489947082800,20
18.548306,-1.100304,1731489947083200,20
7.54642,-0.326016,1731489947083600,20
0.317744,-0.40752,1731489947084000,20
0.834078,-0.692784,1731489947084400,20
0.436898,-0.61128,1731489947084800,20
0.59577,-1.0188,1731489947085200,20
0.238308,-0.896544,1731489947085600,20
1.151822,-0.896544,1731489947086000,20
-3.058286,-9.78048,1731489947086400,20
-3.137722,-11.084544,1731489947086800,20
-0.039718,1.22256,1731489947087200,20
-1.072386,-1.956096,1731489947087600,20
0.317744,-0.652032,1731489947088000,20
-1.747592,-1.385568,1731489947088400,20
-1.509284,-0.978048,1731489947088800,20
-2.343362,0.163008,1731489947089200,20
-15.450302,3.097152,1731489947089600,20
-21.24913,1.83384,1731489947090000,20
-0.158872,0.0,1731489947090400,20
-2.541952,1.100304,1731489947090800,20
-0.714924,-0.20376,1731489947091200,20
-1.866746,1.0188,1731489947091600,20
0.556052,0.489024,1731489947092000,20
0.476616,13.44816,1731489947092400,20
0.556052,25.184736,1731489947092800,20
-0.278026,17.238096,1731489947093200,20
0.834078,-2.608128,1731489947093600,20
2.38308,3.341664,1731489947094000,20
1.19154,-0.122256,1731489947094400,20
2.303644,3.749184,1731489947094800,20
-0.039718,0.448272,1731489947095200,20
2.462516,1.304064,1731489947095600,20
12.034554,-1.467072,1731489947096000,20
18.786613,-0.40752,1731489947096400,20
1.668156,0.081504,1731489947096800,20
1.58872,-0.244512,1731489947097200,20
0.436898,0.0,1731489947097600,20
1.151822,-2.322864,1731489947098000,20
-0.556052,-1.181808,1731489947098400,20
0.119154,-1.263312,1731489947098800,20
-0.99295,-1.304064,1731489947099200,20
-1.866746,-13.203648,1731489947099600,20
-0.79436,-6.764832,1731489947100000,20
0.119154,0.244512,1731489947100400,20
-1.072386,-2.282112,1731489947100800,20
-0.913514,-0.733536,1731489947101200,20
-0.238308,-1.304064,1731489947101600,20
-0.357462,-0.61128,1731489947102000,20
-5.917982,0.244512,1731489947102400,20
-21.368284,2.893392,1731489947102800,20
-15.410584,0.326016,1731489947103200,20
2.303644,0.040752,1731489947103600,20
-2.105054,1.100304,1731489947104000,20
0.039718,-0.366768,1731489947104400,20
-2.541952,1.711584,1731489947104800,20
0.119154,0.692784,1731489947105200,20
0.99295,17.849377,1731489947105600,20
0.913514,25.306992,1731489947106000,20
-0.119154,9.006192,1731489947106400,20
0.238308,-1.344816,1731489947106800,20
1.827028,2.485872,1731489947107200,20
1.747592,1.263312,1731489947107600,20
1.549002,1.63008,1731489947108000,20
1.58872,1.181808,1731489947108400,20
3.654056,-0.122256,1731489947108800,20
15.211994,-1.059552,1731489947109200,20
15.68861,0.0,1731489947109600,20
-0.079436,0.61128,1731489947110000,20
2.661106,-0.774288,1731489947110400,20
-0.039718,-0.733536,1731489947110800,20
1.270976,-1.793088,1731489947111200,20
0.278026,0.163008,1731489947111600,20
0.953232,-1.670832,1731489947112000,20
-0.873796,-3.993696,1731489947112400,20
-3.415748,-13.814928,1731489947112800,20
0.158872,-2.200608,1731489947113200,20
-0.516334,-1.42632,1731489947113600,20
1.827028,-1.22256,1731489947114000,20
-1.9859,-1.385568,1731489947114400,20
-0.873796,-0.81504,1731489947114800,20
-1.469566,-1.263312,1731489947115200,20
-9.413166,1.874592,1731489947115600,20
-22.917286,3.66768,1731489947116000,20
-7.387548,-0.081504,1731489947116400,20
0.59577,0.244512,1731489947116800,20
-2.343362,0.733536,1731489947117200,20
-0.317744,0.692784,1731489947117600,20
0.754642,1.915344,1731489947118000,20
-0.834078,5.012496,1731489947118400,20
0.357462,20.416752,1731489947118800,20
-0.39718,24.206688,1731489947119200,20
-0.119154,2.567376,1731489947119600,20
1.509284,2.974896,1731489947120000,20
0.39718,-0.774288,1731489947120400,20
0.317744,0.244512,1731489947120800,20
0.0,0.81504,1731489947121200,20
1.747592,1.548576,1731489947121600,20
6.95065,-1.344816,1731489947122000,20
18.230562,-1.83384,1731489947122400,20
7.864164,0.040752,1731489947122800,20
-2.065336,0.570528,1731489947123200,20
1.58872,-0.448272,1731489947123600,20
1.032668,-0.529776,1731489947124000,20
0.99295,-0.937296,1731489947124400,20
0.556052,-0.978048,1731489947124800,20
-0.675206,-1.507824,1731489947125200,20
-2.263926,-1.42632,1731489947128400,20
-15.09284,3.015648,1731489947128800,20
-22.122927,1.956096,1731489947129200,20
-1.78731,0.122256,1731489947129600,20
-1.9859,1.507824,1731489947130000,20
-1.072386,-0.570528,1731489947130400,20
-2.462516,0.733536,1731489947130800,20
-0.158872,-0.040752,1731489947131200,20
-0.238308,11.288304,1731489947131600,20
2.025618,24.410448,1731489947132000,20
0.039718,18.664415,1731489947132400,20
-0.556052,-3.423168,1731489947132800,20
1.78731,3.749184,1731489947133200,20
-0.317744,0.081504,1731489947133600,20
3.693774,3.341664,1731489947134000,20
0.079436,0.040752,1731489947134400,20
1.549002,0.978048,1731489947134800,20
9.373448,-0.855792,1731489947135200,20
18.746897,0.40752,1731489947135600,20
3.256876,-0.163008,1731489947136000,20
1.509284,-0.692784,1731489947136400,20
1.19154,-1.507824,1731489947136800,20
-0.119154,-1.263312,1731489947137200,20
0.079436,-0.652032,1731489947137600,20
0.238308,-0.81504,1731489947138000,20
-0.39718,-2.159856,1731489947138400,20
-1.19154,-12.184848,1731489947138800,20
-1.310694,-7.498368,1731489947139200,20
-0.834078,1.589328,1731489947139600,20
0.913514,-0.855792,1731489947140000,20
-0.19859,-0.978048,1731489947140400,20
-0.556052,0.0,1731489947140800,20
-1.112104,-0.529776,1731489947141200,20
-3.733492,0.529776,1731489947141600,20
-19.302948,4.27896,1731489947142000,20
-17.47592,1.304064,1731489947142400,20
1.946182,-0.652032,1731489947142800,20
-2.859696,0.529776,1731489947143200,20
0.635488,0.61128,1731489947143600,20
-1.58872,2.282112,1731489947144000,20
-0.19859,-0.20376,1731489947144400,20
0.675206,16.50456,1731489947144800,20
0.675206,25.67376,1731489947145200,20
-1.032668,11.940336,1731489947145600,20
0.635488,-1.589328,1731489947146000,20
0.436898,1.589328,1731489947146400,20
1.19154,0.896544,1731489947146800,20
1.628438,2.893392,1731489947147200,20
1.946182,1.0188,1731489947147600,20
2.78026,1.711584,1731489947148000,20
14.29848,-0.40752,1731489947148400,20
16.840431,-0.692784,1731489947148800,20
0.357462,0.529776,1731489947149200,20
2.422798,-0.733536,1731489947149600,20
0.953232,-0.163008,1731489947150000,20
1.58872,-1.385568,1731489947150400,20
-0.079436,0.285264,1731489947150800,20
1.072386,-2.44512,1731489947151200,20
-1.429848,-2.159856,1731489947151600,20
-2.224208,-14.344704,1731489947152000,20
-0.675206,-3.300912,1731489947152400,20
-0.158872,-0.774288,1731489947152800,20
-0.913514,-0.61128,1731489947153200,20
-2.263926,-1.22256,1731489947153600,20
-1.350412,0.244512,1731489947154000,20
-1.628438,-0.81504,1731489947154400,20
-8.53937,1.141056,1731489947154800,20
-23.195312,3.015648,1731489947155200,20
-10.644424,0.692784,1731489947155600,20
1.549002,0.163008,1731489947156000,20
-2.343362,0.978048,1731489947156400,20
0.238308,-0.163008,1731489947156800,20
-1.827028,1.141056,1731489947157200,20
-0.357462,2.85264,1731489947157600,20
1.668156,19.031183,1731489947158000,20
-0.834078,25.388496,1731489947158400,20
-0.039718,3.504672,1731489947158800,20
0.754642,2.44512,1731489947159200,20
0.834078,0.0,1731489947159600,20
2.621388,1.752336,1731489947160000,20
0.754642,0.855792,1731489947160400,20
2.343362,2.078352,1731489947160800,20
5.520802,-0.978048,1731489947161200,20
17.634792,-0.937296,1731489947161600,20
11.001886,0.040752,1731489947162000,20
-1.906464,0.244512,1731489947162400,20
1.549002,-0.40752,1731489947162800,20
-0.19859,0.20376,1731489947163200,20
0.516334,-1.100304,1731489947163600,20
0.39718,0.081504,1731489947164000,20
0.19859,-1.670832,1731489947164400,20
-1.112104,-6.683328,1731489947164800,20
-3.256876,-12.388608,1731489947165200,20
-0.516334,-0.61128,1731489947165600,20
-1.231258,-2.404368,1731489947166000,20
0.357462,0.20376,1731489947166400,20
-1.151822,-1.42632,1731489947166800,20
-1.39013,0.244512,1731489947167200,20
-1.827028,-1.141056,1731489947167600,20
-13.9013,3.26016,1731489947168000,20
-22.599543,2.934144,1731489947168400,20
-2.343362,0.20376,1731489947168800,20
-1.866746,1.0188,1731489947169200,20
-1.747592,0.570528,1731489947169600,20
